IR
104368
104377
104328
104350
104337
104310
104328
104309
104290
104324
104291
104263
104283
104267
104250
104270
104247
104269
104282
104278
104259
104292
104296
104294
104336
104334
104333
104353
104376
104381
104383
104371
104413
104372
104390
104402
104425
104421
104437
104455
104432
104459
104403
104440
104433
104409
104424
104426
104434
104428
104424
104432
104434
104437
104439
104417
104394
104447
104459
104423
104421
104436
104431
104436
104437
104385
104444
104426
104404
104385
104376
104358
104405
104400
104359
104415
104420
104441
104458
104468
104446
104471
104490
104501
104513
104512
104518
104489
104482
104473
104469
104424
104419
104419
104341
104340
104334
104314
104309
104294
104269
104310
104301
104284
104319
104313
104314
104367
104381
104376
104395
104394
104410
104402
104395
104370
104360
104319
104353
104338
104345
104368
104346
104362
104349
104389
104368
104383
104394
104465
104406
104433
104436
104412
104428
104472
104417
104437
104449
104441
104427
104442
104432
104435
104434
104429
104433
104423
104412
104401
104415
104379
104407
104401
104347
104394
104392
104375
104395
104362
104340
104323
104326
104279
104303
104273
104241
104254
104379
104380
104430
104417
104411
104458
104444
104448
104489
104489
104475
104502
104474
104466
104514
104488
104491
104524
104510
104523
104537
104535
104562
104569
104551
104566
104573
104531
104570
104559
104545
104534
104536
104543
104530
104540
104536
104509
104511
104540
104529
104503
104536
104547
104535
104544
104545
104530
104554
104576
104552
104531
104532
104560
104536
104550
104524
104519
104484
104474
104474
104455
104443
104440
104374
104412
104397
104386
104408
104406
104381
104422
104448
104458
104472
104569
104528
104510
104556
104576
104565
104547
104560
104560
104560
104606
104593
104569
104609
104590
104585
104614
104612
104614
104624
104619
104572
104627
104635
104600
104631
104637
104611
104628
104652
104671
104664
104659
104703
104693
104694
104708
104722
104694
104703
104672
104679
104691
104691
104698
104696
104705
104714
104744
104690
104713
104767
104742
104751
104784
104757
104758
104751
104788
104801
104795
104812
104765
104811
104805
104783
104790
104815
104793
104787
104797
104774
104712
104709
104698
104648
104653
104654
104577
104614
104643
104554
104601
104624
104588
104616
104644
104660
104655
104682
104696
104699
104713
104694
104705
104692
104708
104717
104714
104698
104699
104697
104720
104662
104691
104687
104687
104722
104708
104688
104691
104703
104688
104708
104741
104715
104764
104743
104761
104729
104722
104739
104721
104712
104717
104709
104706
104741
104695
104671
104692
104695
104674
104699
104692
104656
104666
104662
104669
104670
104667
104685
104675
104699
104707
104697
104689
104696
104726
104700
104693
104678
104658
104658
104647
104595
104590
104568
104543
104528
104523
104435
104427
104415
104355
104374
104337
104366
104332
104378
104383
104338
104373
104398
104404
104419
104461
104456
104441
104454
104493
104475
104502
104511
104506
104550
104502
104535
104584
104548
104553
104566
104576
104607
104602
104594
104608
104602
104596
104634
104602
104585
104610
104592
104583
104578
104567
104567
104588
104604
104584
104617
104591
104646
104631
104631
104695
104648
104671
104710
104700
104723
104724
104695
104696
104666
104690
104686
104675
104660
104713
104664
104648
104679
104670
104656
104699
104668
104654
104674
104664
104646
104659
104640
104608
104634
104571
104557
104553
104450
104440
104403
104326
104243
104204
104113
104060
104077
104020
103975
104023
103994
104025
104053
104113
104102
104136
104129
104192
104198
104230
104228
104285
104285
104283
104329
104360
104351
104352
104368
104372
104381
104376
104366
104358
104394
104367
104371
104380
104364
104362
104339
104358
104340
104321
104351
104310
104315
104331
104311
104325
104331
104355
104356
104353
104374
104385
104379
104376
104387
104390
104428
104411
104424
104400
104395
104436
104409
104422
104408
104449
104445
104444
104430
104430
104462
104443
104461
104470
104464
104461
104499
104478
104472
104493
104389
104414
104427
104448
104469
104465
104445
104454
104463
104456
104468
104465
104455
104479
104473
104456
104459
104521
104481
104482
104548
104533
104555
104630
104602
104591
104606
104628
104627
104619
104656
104637
104607
104642
104591
104611
104616
104619
104615
104630
104641
104633
104645
104689
104683
104681
104702
104694
104688
104707
104732
104701
104697
104688
104654
104682
104641
104560
104541
104472
104341
104280
104074
103924
103934
103820
103815
103772
103786
103809
103828
103864
103846
103942
103977
103990
104055
104130
104123
104247
104247
104267
104317
104403
104381
104446
104482
104499
104560
104538
104561
104597
104573
104605
104604
104606
104622
104620
104644
104616
104649
104644
104627
104637
104701
104623
104649
104683
104668
104694
104680
104675
104692
104711
104737
104697
104733
104758
104707
104751
104717
104721
104759
104749
104765
104759
104807
104793
104812
104793
104829
104827
104818
104870
104845
104842
104885
104892
104908
104886
104917
104892
104880
104902
104858
104850
104873
104815
104866
104874
104860
104895
104890
104871
104919
104893
104919
104925
104927
104920
104901
104885
104811
104773
104665
104520
104434
104245
104107
104058
104000
103974
103972
103929
104022
104009
104027
104104
104121
104184
104255
104277
104362
104429
104465
104539
104612
104606
104729
104790
104828
104875
104900
104908
104949
104924
104927
104893
104837
104866
104781
104763
104770
104754
104717
104751
104740
104703
104730
104733
104710
104715
104764
104728
104754
104753
104734
104736
104719
104702
104693
104688
104667
104670
104694
104695
104709
104707
104697
104727
104720
104729
104726
104695
104713
104725
104723
104721
104765
104756
104741
104761
104772
104795
104782
104809
104798
104800
104819
104828
104796
104824
104791
104755
104779
104765
104764
104790
104789
104747
104774
104755
104740
104760
104714
104634
104602
104453
104322
104271
104108
104073
104054
104002
104053
104022
104055
104113
104110
104159
104238
104254
104294
104374
104364
104428
104515
104520
104604
104625
104610
104646
104708
104703
104705
104744
104722
104738
104749
104766
104781
104766
104796
104777
104775
104760
104778
104760
104785
104809
104781
104806
104777
104780
104797
104778
104807
104814
104816
104866
104839
104874
104839
104885
104904
104875
104936
104904
104916
104964
104924
104915
104950
104917
104954
104976
104940
104956
104955
104980
104944
104962
104971
104981
104992
104974
104987
104992
105008
104989
105006
104997
105015
105032
105044
105024
105050
105062
105065
104987
105014
104977
104948
104873
104840
104672
104516
104502
104334
104295
104295
104278
104285
104332
104310
104319
104394
104447
104438
104524
104619
104608
104719
104730
104726
104773
104823
104816
104836
104829
104849
104839
104832
104847
104866
104802
104828
104803
104776
104801
104789
104810
104804
104793
104799
104781
104783
104817
104810
104808
104874
104831
104836
104862
104873
104865
104920
104891
104894
104915
104923
104889
104886
104888
104906
104894
104901
104921
104925
104900
104937
104918
104901
104902
104874
104876
104841
104729
104703
104512
104396
104361
104223
104184
104177
104173
104198
104226
104238
104276
104307
104335
104369
104435
104484
104522
104571
104591
104629
104651
104681
104713
104706
104732
104733
104754
104749
104789
104801
104772
104809
104814
104764
104816
104795
104792
104799
104795
104754
104797
104775
104765
104764
104793
104754
104783
104776
104776
104759
104799
104777
104773
104819
104802
104776
104799
104823
104806
104791
104797
104831
104813
104849
104844
104848
104885
104877
104864
104877
104900
104876
104921
104937
104902
104937
104936
104932
104928
104940
104940
104928
104951
104952
104931
104950
104955
104942
104919
104889
104809
104797
104694
104657
104513
104362
104281
104186
104127
104139
104114
104139
104128
104180
104235
104246
104319
104374
104401
104467
104517
104539
104568
104582
104623
104661
104650
104644
104691
104664
104713
104697
104711
104730
104748
104747
104761
104749
104776
104759
104728
104732
104764
104721
104764
104712
104724
104724
104674
104698
104707
104703
104730
104709
104695
104718
104713
104709
104708
104719
104703
104723
104738
104748
104746
104768
104758
104764
104761
104760
104758
104794
104807
104773
104752
104760
104722
104719
104695
104684
104692
104674
104650
104646
104633
104008
103919
103884
103845
103804
103829
103874
103879
103888
103958
104029
104043
104165
104244
104244
104365
104392
104417
104457
104483
104499
104504
104568
104535
104561
104585
104569
104607
104595
104556
104568
104543
104523
104474
104476
104459
104438
104450
104438
104471
104454
104484
104441
104475
104486
104503
104522
104547
104540
104535
104553
104543
104532
104576
104560
104579
104599
104608
104632
104612
104624
104638
104598
104657
104646
104616
104615
104630
104568
104569
104537
104499
104540
104482
104500
104478
104494
104508
104502
104533
104530
104530
104534
104485
104469
104435
104343
104218
104182
103905
103726
103727
103625
103542
103543
103515
103505
103547
103515
103514
103569
103579
103583
103622
103659
103679
103693
103694
103728
103757
103761
103827
103860
103911
103920
103975
103995
104013
104044
104061
104073
104106
104107
104114
104161
104128
104148
104145
104110
104145
104114
104150
104155
104134
104189
104168
104157
104159
104121
104109
104123
104155
104093
104115
104150
104055
104103
104144
104067
104120
104105
104137
104127
104155
104192
104192
104214
104249
104245
104256
104278
104285
104270
104300
104263
104266
104341
104308
104297
104356
104351
104346
104369
104358
104336
104282
104287
104232
104095
104032
103810
103618
103535
103362
103304
103266
103223
103156
103158
103155
103166
103195
103237
103239
103322
103376
103412
103932
104166
104208
104165
104206
104233
104249
104248
104307
104321
104287
104341
104325
104370
104380
104411
104420
104422
104410
104457
104477
104478
104494
104489
104525
104532
104528
104500
104537
104508
104530
104547
104546
104525
104554
104570
104570
104575
104560
104546
104548
104573
104573
104563
104573
104569
104597
104556
104545
104566
104584
104574
104559
104529
104513
104521
104458
104451
104330
104232
104188
104039
103927
103859
103750
103745
103732
103722
103743
103753
103779
103845
103819
103894
103937
103947
104001
104052
104047
104092
104115
104121
104140
104167
104160
104171
104194
104207
104205
104202
104240
104250
104221
104263
104276
104272
104266
104261
104257
104257
104267
104311
104289
104263
104278
104276
104260
104314
104302
104253
104271
104232
104237
104257
104227
104233
104229
104258
104241
104263
104266
104241
104308
104313
104326
104345
104312
104313
104317
104315
104316
104281
104307
104273
104285
104278
104281
104292
104275
104312
104325
104296
104357
104330
104331
104365
104362
104358
104387
104386
104350
104342
104339
104260
104228
104174
104036
103983
103838
103718
103660
103528
103494
103497
103485
103524
103512
103490
103609
103640
103735
103759
103791
103876
103894
103903
103953
103967
103973
104036
104035
104050
104082
104072
104078
104090
104100
104117
104103
104120
104126
104128
104124
104128
104135
104135
104135
104156
104150
104166
104177
104149
104167
104196
104189
104193
104199
104192
104202
104199
104231
104216
104248
104235
104259
104253
104250
104277
104248
104258
104304
104291
104327
104344
104326
104382
104380
104356
104322
104335
104357
104315
104323
104390
104345
104374
104424
104374
104367
104405
104388
104381
104373
104414
104396
104420
104419
104371
104368
104408
104349
104373
104343
104236
104228
104103
104030
104006
103854
103814
103798
103710
103722
103725
103717
103784
103791
103803
103867
103894
103924
103975
104007
104024
104043
104062
104102
104116
104131
104162
104186
104206
104194
104222
104242
104225
104226
104249
104210
104222
104214
104246
104245
104266
104228
104224
104249
104257
104266
104247
104251
104242
104254
104255
104274
104289
104292
104265
104271
104264
104303
104321
104310
104314
104337
104359
104332
104341
104356
104361
104392
104380
104415
104406
104385
104428
104420
104410
104412
104414
104409
104437
104432
104431
104453
104444
104456
104449
104456
104478
104452
104484
104490
104457
104460
104468
104468
104463
104446
104403
104388
104324
104265
104248
104117
104004
103997
103893
103831
103804
103730
103724
103735
103750
103829
103809
103883
103965
103940
103995
104044
104039
104066
104103
104078
104109
104155
104135
104140
104156
104155
104143
104196
104185
104201
104219
104199
104224
104247
104231
104211
104245
104235
104261
104268
104254
104253
104244
104269
104301
104244
104261
104319
104297
104282
104327
104303
104315
104325
104351
104333
104343
104373
104347
104362
104382
104410
104410
104402
104463
104447
104440
104468
104464
104462
104468
104476
104472
104514
104168
103616
103621
103613
103638
103596
103620
103656
103680
103736
103759
103816
103821
103841
103894
103902
103903
103944
103949
103950
103993
104001
103999
104019
104016
104023
104011
104043
104027
104014
104039
104032
104040
104020
104034
104022
104034
104043
104054
104052
104085
104059
104011
104096
104086
104071
104081
104063
104104
104095
104110
104126
104149
104111
104164
104146
104113
104138
104139
104148
104146
104139
104193
104185
104184
104210
104219
104191
104202
104261
104212
104202
104251
104221
104229
104272
104212
104219
104238
104222
104245
104241
104231
104217
104205
104162
104118
104116
104008
103879
103862
103750
103683
103670
103570
103533
103533
103510
103524
103549
103581
103575
103629
103670
103690
103715
103756
103768
103782
103805
103810
103841
103845
103886
103887
103899
103913
103905
103922
103928
103939
103941
103936
103961
103958
103969
103968
103955
103959
103958
103907
103936
103941
103915
103911
103936
103892
103958
103972
103942
103989
103998
104023
104034
103998
104019
104030
104019
103994
104027
104004
104009
104041
104047
104044
104041
104044
104051
104076
104063
104092
104076
104064
104090
104092
104094
104107
104121
104114
104128
104126
104139
104130
104157
104146
104147
104119
104123
104128
104062
104059
104043
103983
103909
103860
103701
103629
103610
103483
103450
103429
103391
103408
103477
103368
103407
103464
103497
103544
103564
103625
103631
103662
103699
103719
103717
103755
103751
103734
103794
103803
103770
103817
103802
103807
103816
103827
103770
103817
103832
103825
103812
103851
103793
103836
103851
103827
103838
103850
103878
103852
103836
103857
103864
103860
103868
103862
103895
103919
103898
103916
103937
103917
103939
103935
103925
103971
103984
103963
103973
104013
104000
104006
104023
104025
104061
103994
104028
104080
104045
104072
104077
104049
104070
104102
104064
104076
104086
104094
104100
104104
104113
104092
104073
104077
104074
104058
104036
104023
103950
103918
103809
103713
103659
103521
103413
103389
103308
103303
103273
103285
103306
103301
103354
103401
103405
103446
103505
103504
103534
103574
103601
103610
103603
103652
103634
103652
103700
103700
103703
103719
103761
103720
103748
103773
103740
103744
103786
103784
103756
103790
103768
103756
103803
103798
103747
103797
103825
103781
103805
103804
103830
103835
103864
103865
103863
103839
103868
103859
103886
103879
103870
103904
103927
103935
103899
103935
103927
103939
103928
103968
103970
103945
103991
104024
103966
103986
104015
103984
103997
104012
104023
103977
104037
104029
104035
104062
104041
104035
104029
104008
104056
104033
104025
104016
104008
103955
103961
103930
103828
103813
103700
103620
103599
103494
103401
103402
103338
103285
103288
103295
103334
103336
103367
103431
103413
103488
103494
103664
103698
103663
103705
103729
103710
103724
103728
103770
103741
103750
103743
103742
103745
103758
103724
103742
103741
103728
103750
103761
103382
103370
103364
103388
103394
103396
103445
103471
103512
103534
103568
103596
103600
103629
103652
103669
103670
103694
103714
103720
103711
103740
103727
103745
103753
103768
103746
103756
103781
103764
103756
103775
103777
103724
103759
103798
103746
103753
103776
103771
103742
103743
103773
103760
103779
103794
103781
103790
103805
103797
103817
103847
103782
103815
103853
103813
103806
103823
103818
103824
103825
103828
103814
103839
103823
103818
103826
103841
103835
103810
103816
103823
103791
103830
103830
103835
103837
103838
103830
103801
103825
103807
103821
103765
103773
103726
103683
103674
103641
103476
103491
103373
103268
103279
103184
103117
103106
103090
103067
103064
103074
103083
103120
103168
103150
103196
103216
103203
103243
103253
103245
103253
103247
103280
103294
103300
103319
103299
103304
103346
103339
103324
103329
103358
103393
103351
103338
103386
103368
103380
103371
103385
103348
103406
103364
103393
103431
103408
103415
103439
103450
103452
103419
103449
103448
103450
103501
103439
103470
103501
103465
103479
103455
103511
103473
103457
103500
103511
103520
103537
103533
103537
103556
103550
103540
103542
103581
103540
103574
103583
103558
103582
103554
103547
103567
103545
103526
103471
103449
103396
103339
103315
103137
103050
103029
102897
102747
102750
102643
102597
102626
102616
102618
102631
102703
102663
102734
102766
102793
102824
102852
102871
102888
102879
102899
102902
102908
102960
102949
102950
102957
102979
103032
103043
103055
103036
103048
103062
103034
103064
103069
103041
103052
103103
103055
103083
103103
103075
103077
103113
103121
103149
103159
103158
103122
103141
103127
103143
103160
103160
103138
103103
103114
103097
103051
103082
103088
103076
103123
103113
103112
103127
103150
103159
103165
103172
103215
103219
103238
103260
103224
103242
103249
103245
103235
103263
103202
103218
103166
103101
103103
102991
102892
102892
102698
102687
102581
102460
102434
102362
102321
102301
102339
102331
102330
102424
102446
102469
102537
102556
102596
102669
102670
102691
102738
102741
102755
102758
102799
102808
102818
102804
102836
102835
102830
102855
102849
102811
102813
102838
102778
102809
102811
102817
102771
102767
102765
102780
102796
102822
102811
102811
102835
102851
102822
102824
102848
102826
102841
102875
102850
102892
102870
102870
102899
102880
102917
102929
102935
102975
102975
102965
103015
102990
102992
103023
102990
103022
103060
103025
103002
102969
102977
102871
102801
102753
102536
102455
102421
102245
102177
102170
102121
102154
102131
102187
102233
102218
102278
102293
102333
102388
102402
102486
102504
102512
102570
102549
102576
102588
102596
102616
102635
102627
102640
102630
102692
102695
102682
102699
102718
102716
102727
102734
102774
102740
102751
102771
102754
102960
102936
102909
102893
102872
102722
102695
102533
102406
102277
102250
102153
102125
102112
102101
102097
102116
102127
102119
102195
102236
102214
102293
102362
102397
102419
102480
102500
102523
102538
102542
102621
102604
102601
102662
102647
102649
102684
102690
102671
102711
102703
102693
102708
102696
102724
102693
102678
102663
102676
102657
102691
102665
102683
102686
102729
102754
102753
102782
102771
102808
102821
102845
102865
102893
102883
102864
102897
102919
102909
102924
102927
102951
102938
102954
102940
102972
102989
102985
102979
102975
103069
103023
103029
103091
103049
103062
103077
103068
103079
103035
103023
103038
102938
102916
102880
102739
102674
102648
102492
102421
102392
102341
102360
102329
102340
102372
102359
102358
102423
102426
102425
102471
102491
102477
102454
102498
102482
102479
102487
102490
102493
102491
102500
102491
102466
102442
102470
102475
102454
102441
102474
102470
102460
102476
102462
102447
102438
102454
102426
102388
102425
102462
102432
102418
102429
102425
102483
102464
102500
102497
102522
102570
102552
102565
102625
102629
102612
102657
102642
102656
102662
102659
102653
102664
102658
102685
102676
102656
102687
102703
102702
102714
102720
102725
102737
102746
102765
102753
102775
102781
102780
102785
102795
102736
102666
102599
102518
102380
102288
102219
102066
102043
102022
101949
101962
101964
101961
101976
101963
102012
102017
101995
102070
102095
102103
102179
102192
102231
102301
102273
102304
102336
102358
102407
102431
102423
102469
102449
102433
102443
102449
102456
102452
102464
102466
102485
102493
102472
102460
102464
102488
102477
102488
102488
102507
102502
102526
102529
102535
102530
102549
102532
102567
102578
102591
102598
102629
102607
102651
102695
102668
102665
102711
102706
102737
102735
102771
102750
102782
102805
102815
102804
102837
102841
102830
102871
102854
102847
102885
102855
102841
102847
102906
102886
102853
102842
102839
102773
102748
102732
102604
102513
102484
102334
102187
102181
102120
102080
102062
102071
102058
102081
102102
102133
102158
102178
102221
102252
102279
102273
102290
102289
102269
102271
102257
102224
102229
102173
102151
102171
102140
102211
102212
102205
102233
102302
102270
102252
102302
102304
102307
102309
102300
102311
102294
102272
102304
102300
102283
102316
102318
102291
102347
102360
102358
102368
102382
102413
102420
102441
102433
102427
102463
102463
102464
102514
102539
102505
102548
102549
102561
102566
102593
102603
102570
102604
102620
102614
102606
102587
102616
102589
102608
102620
102635
102613
102594
102589
102546
102487
102460
102271
102211
102156
101976
101890
101862
101783
101768
101758
101742
101768
101765
101792
101812
101820
101871
101880
101889
101960
102006
101991
102056
102058
102083
102148
102183
102175
102228
102235
102231
102250
102281
102284
102326
102303
102315
102332
102304
102285
102291
102304
102311
102319
102023
102002
102076
102088
102086
102111
102106
102128
102147
102142
102181
102164
102169
102190
102156
102178
102185
102176
102188
102209
102220
102210
102214
102238
102203
102202
102190
102162
102076
102000
101944
101782
101656
101624
101463
101419
101402
101354
101392
101368
101374
101432
101422
101464
101509
101553
101538
101625
101667
101693
101699
101725
101731
101775
101800
101814
101882
101916
101904
101921
101923
101940
101922
101963
101946
101922
101943
101955
101895
101909
101893
101851
101861
101861
101873
101858
101859
101864
101837
101875
101889
101885
101897
101888
101882
101903
101959
101922
101872
101927
101903
101900
101932
101924
101954
101962
101926
101981
101994
101994
102015
102011
102019
102071
102075
102039
102085
102077
102058
102081
102048
102067
102066
102043
102051
101971
101978
101862
101727
101713
101556
101402
101389
101302
101248
101259
101244
101258
101246
101264
101270
101290
101312
101375
101401
101431
101459
101486
101881
101913
101902
101905
101879
101870
101875
101874
101883
101889
101873
101913
101916
101888
101900
101950
101956
101994
102029
102014
102032
102075
102105
102087
102086
102083
102085
102088
102112
102096
102142
102108
102114
102142
102100
102136
102175
102163
102152
102188
102179
102198
102195
102213
102208
102171
102188
102184
102171
102116
102095
101308
101291
101295
101372
101403
101443
101488
101547
101534
101582
101660
101660
101694
101730
101808
101783
101821
101826
101854
101861
101888
101879
101871
101917
101904
101920
101937
101935
101929
101941
101914
101923
101953
101939
101902
101946
101939
101911
101932
101920
101961
101979
101997
102011
102005
102019
102046
102049
102031
102081
102076
102071
102120
102126
102167
102177
102171
102234
102175
102180
102211
102190
102202
102179
102198
102213
102213
102243
102239
102257
102246
102259
102288
102262
102286
102251
102206
102187
102086
101957
101919
101785
101652
101638
101519
101470
101455
101417
101416
101436
101462
101511
101530
101561
101641
101637
101693
101736
101759
101813
101861
101874
101907
101941
101928
101940
101989
102001
101997
102039
102040
102010
102034
102041
102050
102021
102084
102025
102049
102034
102052
102054
102088
102095
102077
102087
102140
102118
102154
102168
102166
102204
102240
102208
102227
102239
102250
102242
102281
102246
102313
102347
102347
102364
102418
102437
102450
102470
102485
102538
102533
102510
102557
102567
102546
102597
102604
102576
102578
102558
102518
102409
102418
102297
102162
102156
101967
101864
101827
101750
101703
101708
101685
101690
101701
101717
101746
101741
101838
101853
101904
101961
102008
102039
102070
102129
102136
102169
102175
102203
102230
102186
102251
102267
102235
102270
102280
102220
102257
102257
102221
102233
102239
102246
102233
102197
102224
102225
102205
102215
102234
102238
102266
102317
102295
102330
102330
102358
102378
102393
102401
102423
102459
102467
102483
102508
102508
102538
102556
102563
102527
102598
102588
102582
102569
102570
102568
102574
102600
102599
102585
102577
102587
102609
102619
102607
102555
102566
102537
102435
102351
102309
102167
102097
102025
101921
101873
101835
101842
101792
101815
101845
101813
101871
101896
101878
101904
101990
101994
102030
102085
102073
102107
102160
102152
102169
102182
102188
102198
102224
102197
102235
102248
102250
102261
102231
102236
102252
102228
102218
102219
102222
102194
102181
102183
102182
102171
102145
102142
102154
102135
102129
102131
102143
102127
102170
102168
102178
102183
102185
102226
102225
102212
102231
102204
102208
102143
102098
102108
102074
102057
102077
102025
102016
102023
101994
101993
102024
102013
101997
102011
102007
101955
101962
101826
101738
101646
101420
101309
101272
101132
101066
101034
100980
100941
100911
100860
100899
100873
100858
100850
100850
100870
100894
100900
100915
100911
100920
100948
100961
101035
100979
101003
101076
101091
101093
101090
101452
101469
101467
101533
101516
101547
101571
101566
101639
101600
101639
101614
101640
101688
101677
101701
101739
101763
101766
101806
101808
101807
101845
101855
101835
101885
101866
101858
101839
101792
101679
101672
101480
101337
101270
101174
101079
101051
101005
100959
100948
100935
100941
100971
100944
100969
100966
100978
101030
101039
101066
101079
101088
101101
101113
101172
101185
101180
101259
101260
101281
101303
101322
101309
101309
101333
101329
101320
101361
101330
101321
101324
101322
101308
101316
101301
101278
101255
101252
101219
101244
101231
101215
101251
101268
101266
101311
101307
101343
101342
101345
101363
101391
101382
101398
101404
101426
101412
101416
101447
101402
101413
101416
101411
101420
101438
101428
101432
101422
101347
101331
101157
101046
100973
100770
100704
100674
100580
100509
100487
100441
100391
100362
100393
100374
100387
100413
100411
100416
100464
100451
100483
100531
100498
100548
100596
100607
100634
100669
100709
100741
100792
100818
100786
100839
100867
100837
100839
100839
100845
100820
100809
100801
100814
100820
100842
100828
100856
100836
100835
100859
100859
100874
100886
100924
100959
100972
100975
101026
101026
101075
101105
101089
101105
101163
101168
101210
101240
101232
101242
101279
101275
101298
101334
101340
101331
101375
101395
101381
101435
101427
101440
101465
101466
101437
101404
101372
101247
101113
101039
100845
